9.49E+00
1.32E+01
3.64E+01
5.32E+01
6.48E+01
7.28E+01
7.81E+01
8.12E+01
8.25E+01
8.25E+01
8.14E+01
7.98E+01
7.77E+01
7.53E+01
7.28E+01
7.03E+01
6.77E+01
6.52E+01
6.28E+01
6.05E+01
5.83E+01
5.63E+01
5.43E+01
5.24E+01
5.07E+01
4.90E+01
4.75E+01
4.60E+01
4.47E+01
4.34E+01
4.21E+01
4.10E+01
3.99E+01
3.88E+01
3.79E+01
3.69E+01
3.60E+01
3.52E+01
3.44E+01
3.36E+01
3.29E+01
3.22E+01
3.15E+01
3.09E+01
3.02E+01
2.97E+01
2.91E+01
2.86E+01
2.81E+01
2.77E+01
